"","hour","minute","seconds","quiet","soft_speech","loud_speech","soft_noise_speech","loud_noise_speech","soft_noise","loud_noise","warp_1","warp_2","warp_3","warp_4","warp_5","warp_6","warp_7","warp_8","warp_9","warp_10","warp_11","warp_12","warp_13","warp_14","warp_15","warp_16","warp_17","as_mix_bassZeroOrOne_1","as_mix_bassZeroOrOne_2","as_zoom_amount_1","as_zoom_amount_2","as_mie_factor","speech_detector_probability","speech_detector_states_1","speech_detector_states_2","speech_detector_states_3","rear_speech_detector_probability","noise_detector_probability","broadband power","pnr_env_state_1","pnr_env_state_2","pnr_env_state_3","pnr_env_state_4","pnr_env_state_5","pnr_env_state_6","pnr_env_state_7","pnr_env_state_8","pnr_env_state_9","pnr_env_state_10","pnr_env_state_11","pnr_env_state_12","pnr_env_state_13","pnr_env_state_14","pnr_env_state_15","pnr_env_state_16","pnr_env_state_17","pnr_amb_state_1","pnr_amb_state_2","pnr_amb_state_3","pnr_amb_state_4","pnr_amb_state_5","pnr_amb_state_6","pnr_amb_state_7","pnr_amb_state_8","pnr_amb_state_9","pnr_amb_state_10","pnr_amb_state_11","pnr_amb_state_12","pnr_amb_state_13","pnr_amb_state_14","pnr_amb_state_15","pnr_amb_state_16","pnr_amb_state_17","class","mean_env","mean_amb"
"273",12,31,44,0,0,0,0,0,0.49811,0.50186,68.10938,73.99219,68.17969,68.0625,67.19531,63.72656,61.875,53.20313,53.625,56.01563,54.39844,54.11719,49.875,39.32813,35.03906,38.67188,31.3125,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,74.55469,65.86479,71.46262,72.55587,72.11196,69.21124,65.88598,64.18439,62.54462,58.86779,55.38866,54.18661,52.37447,48.90919,42.72445,40.27853,41.1195,34.47664,65.88036,72.15018,73.45563,73.28397,70.39538,67.03811,65.2002,63.65978,60.09084,56.13765,54.62346,52.87009,49.34639,43.27082,42.85474,42.21097,35.79053,2,57.1851358823529,58.1328882352941
"274",12,31,45,0,0,0,0,0,0.57031,0.42966,63.44531,69.16406,67.17188,74.95313,73.07813,63.30469,56.71875,61.66406,61.14844,60.5625,59.17969,57.53906,54.89063,43.26563,36.14063,36.86719,40.5,0,0.9999998808,0,0.9999998808,0,0.00488,0,0.0061,0.0061,0,0.99997,70.57031,63.86926,68.64688,68.78351,78.57564,75.42188,67.29478,66.37583,67.78634,65.07215,60.05956,56.34091,53.96076,50.75916,46.22568,44.17018,43.14563,35.57176,48.80675,50.83739,43.80761,38.77839,35.62463,34.68494,33.9589,33.14465,32.87989,32.94489,33.54927,34.66685,33.47316,29.85911,30.96696,30.83223,25.32087,2,59.5329358823529,35.5374405882353
"275",12,31,47,0,0,0,0.05722,0.05722,0.48859,0.51138,73.42969,78.11719,78.02344,80.15625,77.13281,66.98438,65.55469,64.5,62.22656,59.41406,52.89844,50.69531,47.27344,42.42188,43.89844,42.51563,41.92969,0,0.9999998808,0,0.9999998808,0,0.05524,0,0.09384,0.05508,0,0.99997,75.35156,73.07743,78.56272,79.24993,76.48564,72.49336,67.58877,63.56505,60.72968,59.74084,57.91804,56.09823,55.1097,51.56058,44.43575,44.33941,43.52012,37.77588,62.9014,69.05038,61.70757,56.99682,50.72277,49.89623,50.32279,50.75446,50.1573,50.53218,49.46461,49.63556,47.56328,41.84888,42.16633,41.62872,35.06877,2,60.1324194117647,50.6128264705882
"276",12,31,48,0,0,0,0,0,0.47311,0.52686,70.875,79.47656,80.53125,71.8125,71.50781,67.875,65.15625,64.82813,60.07031,54.30469,58.19531,53.64844,46.96875,49.99219,50.53125,46.89844,34.52344,0,0.9999998808,0,0.9999998808,0,0,0,0.00833,0,0,0.99997,76.10156,66.04543,73.05036,76.15334,77.05198,73.9472,68.68561,65.40574,62.98601,62.01068,60.14234,56.60724,57.03492,53.91721,47.95657,46.78368,45.37134,40.70732,66.42441,73.08288,74.76892,75.21129,71.90379,67.37715,64.66157,63.74539,61.02178,57.96647,56.05076,54.96662,51.93504,45.93603,46.16723,45.56747,39.26032,2,60.8151158823529,59.7674776470588
"277",12,31,49,0,0,0,0,0,0.45844,0.54153,66.96094,77.53125,83.48438,82.57031,73.75781,62.17969,51.25781,60.82031,61.33594,56.88281,52.28906,51.35156,51.58594,46.125,45.70313,40.78125,41.69531,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.89844,74.44988,79.34381,78.14281,75.76607,71.95468,68.76111,65.35277,63.5221,58.87863,55.95436,54.27343,52.65749,50.16547,44.05332,42.24293,41.50682,34.67222,69.5712,75.81822,76.69329,75.45592,72.17553,69.04652,66.60564,64.13274,59.95403,56.37739,54.94358,53.55982,50.57193,44.74673,44.30233,43.46776,37.01158,2,59.5116411764706,59.6726005882353
"278",12,31,51,0,0,0,0,0,0.4751,0.52487,76.35938,79.78125,77.625,74.41406,73.45313,69.1875,67.03125,64.03125,53.83594,58.03125,59.55469,59.34375,54.11719,44.0625,42.82031,40.99219,32.92969,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.17188,70.54504,75.3389,75.0661,74.10681,70.56923,67.93489,65.05469,62.86782,60.61191,59.64454,57.92523,54.87912,51.94464,45.91633,46.58795,46.51863,40.44368,67.33248,73.69816,74.87268,74.33982,71.68307,68.35917,65.46199,63.40253,61.05566,57.73378,55.7102,54.44579,51.4211,45.67331,44.60781,43.55987,37.12279,2,60.3503241176471,59.4400123529412
"279",12,31,52,0,0,0,0,0,0.46558,0.53439,55.57031,64.21875,74.55469,78.35156,75.72656,65.13281,64.71094,68.15625,64.5,55.59375,52.78125,52.71094,49.92188,44.46094,49.52344,49.10156,41.53125,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.35938,65.5277,73.29635,76.04528,75.74371,72.12873,67.1021,65.63876,62.6662,59.21954,55.80117,53.67,52.22461,49.46497,49.79907,49.8541,48.37314,41.49009,66.10702,73.24849,75.83566,76.44906,72.89659,68.3529,65.25829,63.10837,60.336,56.81898,54.93941,54.17161,51.11713,45.59239,46.07216,45.20401,38.53455,2,59.8850305882353,59.6495658823529
"280",12,31,53,0,0,0,0.05463,0.05463,0.47629,0.52368,60.70313,67.125,72.65625,75.1875,76.05469,74.60156,65.29688,58.07813,63.07031,63.51563,60.98438,56.55469,49.17188,48.79688,50.50781,51.35156,37.05469,0,0.9999998808,0,0.9999998808,0,0.05173,0,0.05615,0.05127,0,0.99997,75.96094,65.63063,72.69734,74.85457,75.03854,72.72162,67.09711,66.14923,63.77434,61.39434,59.74332,58.08998,56.34485,53.18768,48.27549,50.432,51.41716,44.80731,65.77593,72.58248,74.82533,75.2508,71.69197,68.14464,65.41618,62.94945,60.76817,58.2286,56.67338,55.79991,52.86471,48.06725,48.56741,47.98556,41.66005,2,61.2738535294118,60.4265776470588
"281",12,31,55,0,0,0,0,0,0.47034,0.52963,60.42188,69.70313,79.80469,78.46875,67.78125,61.47656,59.32031,66.04688,66.23438,58.21875,42.09375,42.70313,44.8125,40.57031,40.24219,40.42969,30.89063,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.28906,68.48375,75.24368,77.44022,77.94613,73.18899,68.26323,64.98054,63.10531,61.18908,60.77175,59.18983,58.42954,52.75661,54.78676,60.11281,60.50355,55.65775,67.19917,74.33629,75.96264,75.86946,72.44101,68.60449,66.03655,63.89005,60.92292,57.94177,56.01917,54.7705,51.69711,46.15743,47.05537,46.31684,39.7835,2,64.2382076470588,60.2943688235294
"282",12,31,56,0,0,0,0,0,0.45526,0.54471,69.35156,75.86719,77.57813,75.04688,77.25,78.60938,74.34375,65.27344,61.57031,54.14063,55.125,51.67969,57.60938,54.75,51.72656,48.98438,42.89063,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,77.01563,67.05791,74.02895,75.97942,75.93676,73.32031,70.53711,68.42798,65.69392,62.44101,58.62969,58.9164,55.49148,54.08635,47.67816,47.54083,48.93559,41.48469,67.83739,74.305,75.88027,75.82105,72.97144,69.96086,67.66826,65.41875,62.01359,58.40012,56.63207,55.21508,52.43966,47.01789,47.6207,47.59653,41.56553,2,61.5403858823529,61.0802464705882
"283",12,31,57,0,0,0,0,0,0.45804,0.54193,70.94531,72.91406,75.67969,78.49219,74.32031,71.22656,68.83594,58.6875,52.66406,53.48438,51.49219,51.70313,46.82813,42.32813,39.72656,38.50781,37.14844,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.6875,67.39869,74.16987,76.21065,74.17321,70.21011,67.03497,66.15208,64.27019,58.41224,55.18151,54.09937,53.63321,49.96441,42.84808,42.5445,42.58664,35.69851,67.67409,74.16871,75.9314,75.93404,72.28653,69.17773,66.75767,63.62692,59.54455,56.01288,54.78657,53.75491,50.72717,44.79081,44.47067,43.76017,37.15205,2,58.5051905882353,59.4445217647059
"284",12,31,59,0,0,0,0,0,0.47986,0.52011,63.72656,69.72656,73.80469,73.05469,71.625,74.01563,73.03125,71.67188,66.79688,60.25781,57.77344,54.44531,51.23438,46.125,45.63281,46.52344,39.49219,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.70313,67.57042,74.18559,74.69195,74.04798,70.56682,66.55427,65.61195,64.00577,61.56309,58.39435,56.83832,55.27434,51.47539,44.36441,44.22182,43.25635,36.26826,66.75325,73.1695,74.82072,74.50103,71.31055,68.18067,66.27022,64.74624,61.5191,57.53703,55.7712,54.49338,51.29769,44.73065,44.04453,42.97849,36.02917,2,59.3465341176471,59.3031423529412
"285",12,32,0,0,0,0,0,0,0.47351,0.52646,58.875,67.78125,67.47656,73.40625,74.74219,71.01563,70.61719,64.00781,59.8125,57.28125,54.30469,54.60938,52.38281,47.41406,48.79688,49.33594,39.65625,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.19531,64.50244,71.7726,74.57037,75.1242,74.44486,76.40553,73.88542,69.14722,62.10742,57.08519,54.14515,53.19584,50.54447,45.11107,43.95397,43.45264,37.60338,65.32504,72.32052,74.72639,75.16084,72.70862,69.46379,67.05668,65.38762,62.05423,57.37765,54.42299,53.22207,50.59308,44.6365,43.81619,43.11272,37.59431,2,60.41481,59.35172
"286",12,32,1,0,0,0,0,0,0.46637,0.5336,71.15625,78.44531,79.82813,73.80469,68.74219,67.38281,59.625,48.375,49.96875,53.08594,50.22656,50.48438,53.60156,48.23438,44.13281,45.9375,41.13281,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.5,68.68332,74.42778,75.67396,74.55875,71.82605,68.33807,66.28172,65.26473,61.67473,58.35535,55.98998,55.24118,50.91027,46.92115,46.79332,46.09369,39.51626,67.67262,74.2229,75.43235,75.51848,72.12372,68.91725,66.90249,65.341,62.22083,57.5968,55.42089,54.71069,52.16551,46.32071,46.13183,45.4482,39.2176,2,60.3853123529412,60.3155217647059
"287",12,32,3,0,0,0,0,0,0.46121,0.53876,60.04688,64.17188,74.08594,79.33594,77.17969,71.03906,62.03906,54.375,47.76563,54.96094,57.5625,56.88281,54.75,48,52.10156,53.03906,41.74219,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.66406,66.34425,73.09257,75.36716,76.43658,74.5297,71.16592,68.79324,65.82127,62.95142,56.96485,55.06506,54.63065,51.37631,47.83325,48.45605,46.99453,42.1129,67.65365,74.1994,75.78209,75.93422,73.16634,69.3966,66.26497,64.23618,61.01858,57.22403,55.57143,55.25123,52.94117,47.64116,47.36206,46.18413,39.62373,2,61.0550417647059,60.5559394117647
"288",12,32,4,0,0,0,0,0,0.47272,0.52725,79.05469,81.21094,74.95313,69.89063,70.19531,66.35156,63.30469,62.8125,59.03906,58.89844,57.5625,57.32813,53.69531,42.82031,45.07031,43.52344,36.91406,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.24219,67.8765,74.25956,75.13301,75.08477,72.39086,68.1994,66.17635,63.88863,60.703,57.8626,56.48149,56.62396,53.16052,47.32874,47.65015,46.02857,37.93737,66.46425,73.27456,75.04362,75.45696,72.86518,69.12781,66.84897,65.11722,61.67278,58.3325,57.06541,55.91732,52.81715,46.80562,47.09152,46.32357,39.70012,2,60.3991458823529,60.5837976470588
"289",12,32,5,0,0,0,0,0,0.46201,0.53796,66.91406,73.21875,71.25,73.92188,72.89063,67.35938,62.29688,67.07813,64.73438,59.25,51.23438,50.25,49.3125,46.59375,51.75,52.14844,39.79688,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.85156,68.27054,75.32498,75.914,76.47513,72.98396,70.22354,67.77272,65.66141,60.87229,56.86072,54.68562,54.83013,51.22064,46.02647,46.59562,46.16845,39.33004,67.27063,74.34949,75.64083,75.96268,73.19689,69.49821,66.82923,64.4382,60.74064,56.98162,55.29969,54.45887,52.09051,46.52547,45.83653,45.13288,38.67509,2,60.5421329411765,60.1722035294118
"290",12,32,7,0,0,0,0,0,0.47589,0.52408,62.57813,73.92188,78.09375,75.32813,69.44531,68.78906,67.80469,70.5,65.60156,53.15625,55.26563,57.65625,55.24219,46.61719,45.82031,45.67969,36,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.03125,66.3155,73.43773,76.41643,77.27646,76.16301,73.11673,70.30619,66.68821,61.73156,55.97591,54.95222,57.9831,56.88516,48.93193,43.89004,42.96604,37.43819,66.09972,72.81814,74.7808,75.44155,73.17966,69.61009,66.79241,65.38995,61.32103,56.77107,54.88239,54.0756,51.98668,45.96719,43.99822,42.98107,36.68455,2,61.2043770588235,59.5753011764706
"291",12,32,8,0,0,0,0,0,0.48859,0.51138,65.10938,74.50781,73.33594,69.98438,71.92969,65.74219,64.42969,64.28906,58.42969,49.5,56.27344,54.9375,43.75781,46.26563,50.08594,43.40625,38.29688,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.04688,64.1404,70.63798,73.04336,74.05268,73.05187,69.48648,65.06918,62.06149,58.67453,54.9103,54.45428,53.91624,53.59534,49.47742,49.06423,47.86414,42.24784,64.36445,70.9294,73.43358,74.98574,72.65463,68.75771,65.41818,62.60118,58.97205,55.7291,54.31523,53.7817,51.61367,46.34972,45.71963,44.75524,38.02859,2,59.7498682352941,58.9652823529412
"292",12,32,10,0,0,0,0,0,0.48819,0.51178,67.78125,72.67969,73.24219,78.79688,76.125,74.76563,73.14844,68.48438,62.29688,62.50781,62.88281,56.64844,45.23438,36.21094,40.66406,44.71875,39.63281,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.25781,64.41275,71.79413,73.97975,75.88551,74.14045,72.55435,68.57183,67.16308,65.13813,59.91192,57.91533,58.35818,54.35833,46.56903,45.64292,45.26054,39.92335,64.66222,71.71337,73.73528,74.57042,72.42269,69.06706,66.18877,63.82172,60.7724,57.37567,54.98785,53.29934,50.19533,44.95887,45.78869,45.26523,38.92267,2,61.2693870588235,59.2792694117647
"293",12,32,11,0,0,0,0,0,0.48859,0.51138,70.35938,74.15625,70.61719,75.51563,73.38281,66.02344,63.60938,62.74219,51.9375,57.91406,53.78906,49.64063,48.89063,43.875,38.4375,40.5,42.65625,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.16406,65.043,72.01113,74.35195,74.69462,71.38134,67.64369,65.19452,62.59191,61.13399,56.4415,55.53242,54.44032,51.9861,45.65262,44.45265,42.82374,35.49016,65.41048,72.09342,74.43925,75.03335,71.79962,67.97599,65.32979,63.14629,60.81997,58.07241,55.74676,54.49802,51.70975,45.92102,45.38597,43.94354,37.04297,2,58.8744505882353,59.3158
"294",12,32,12,0,0,0,0,0,0.49097,0.509,66.51563,69.46875,74.10938,76.07813,71.41406,67.5,65.13281,61.85156,62.22656,60.25781,53.03906,56.53125,56.25,51.09375,45.49219,41.53125,34.24219,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.09375,66.98836,72.06098,73.46051,73.53612,71.02927,68.1966,64.16093,61.78507,60.91082,62.06982,61.84426,57.2247,53.43921,46.96357,47.05423,45.2936,38.96415,64.74155,71.73494,73.81278,74.47531,71.47244,67.6105,64.61894,62.86762,60.84317,57.91227,56.32807,55.19408,52.44745,46.467,46.17606,45.56207,39.28386,2,60.2930705882353,59.50283
"295",12,32,14,0,0,0,0.08392,0.08392,0.46994,0.53003,72.91406,76.99219,78.32813,80.71875,78.21094,71.74219,67.85156,66.07031,64.26563,66.30469,64.07813,57.75,52.82813,45.91406,40.35938,39.86719,36.82031,0,0.9999998808,0,0.9999998808,0,0.08087,0,0.08585,0.08041,0,0.99997,76.28906,71.10079,76.84756,76.21633,75.88813,72.69141,69.62005,69.72729,63.4867,61.74767,62.04648,58.92451,55.30391,52.76593,48.46004,48.15095,46.88104,41.59882,68.08044,74.57712,75.38126,74.88599,71.53533,68.30081,65.78342,63.53015,61.46061,59.18982,57.68361,56.29241,53.56986,48.19677,48.20366,47.65846,41.91669,2,61.8504476470588,60.9556711764706
"296",12,32,15,0,0,0,0,0,0.47668,0.52328,69.42188,74.01563,75.82031,70.82813,69.04688,68.67188,74.55469,72.84375,65.85938,60.72656,59.76563,59.41406,55.92188,52.66406,53.15625,53.13281,44.55469,0,0.9999998808,0,0.9999998808,0,0,0,0.00482,0,0,0.99997,75.98438,66.79251,73.11253,74.39824,76.03403,74.72179,73.49776,69.40632,66.78932,62.98091,59.61755,59.28731,59.42411,55.78494,48.8857,48.38998,46.52761,38.84718,66.56649,73.10112,74.54734,74.83342,72.64204,69.87405,67.33882,65.06064,62.066,59.07724,57.64792,56.46796,53.80295,48.23157,47.24702,46.10888,39.61319,2,62.0292817647059,60.8368617647059
"297",12,32,16,0,0,0,0,0,0.46915,0.53082,69.09375,75.23438,75.77344,73.89844,76.35938,74.4375,65.69531,60.82031,55.59375,55.00781,59.88281,58.07813,53.0625,43.00781,45.02344,44.41406,37.19531,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.03125,65.46341,72.41316,74.0472,74.63103,72.35348,69.36547,66.99558,64.02715,61.41556,58.17477,56.44844,54.87354,52.17897,46.45565,45.47312,43.77278,34.81138,66.06849,73.06381,74.78279,75.08521,72.82697,70.16396,67.40099,64.6043,61.66324,58.39391,56.5365,55.48131,52.81023,47.24277,45.9659,44.65744,37.88148,2,59.5823935294118,60.2723117647059
"298",12,32,18,0,0,0,0,0,0.50644,0.49353,73.52344,76.47656,71.97656,69.96094,70.99219,66.21094,60.02344,54.07031,54.98438,55.5,48.91406,43.99219,48.82031,45.75,48.14063,46.875,44.27344,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,74.13281,65.06554,71.24302,73.05857,72.73566,69.50055,66.08687,63.15678,59.86515,57.14916,53.81402,52.45204,51.09937,47.56174,43.12805,46.15272,45.10271,41.59179,64.12725,71.17991,73.04455,73.03793,70.02189,66.56862,64.21093,61.62612,58.31139,54.71333,53.32161,51.93511,48.87233,44.49798,44.88043,43.77117,37.06203,2,57.5743376470588,57.7166223529412
"299",12,32,19,0,0,0,0,0,0.49692,0.50305,74.08594,78.5625,75.63281,75.04688,75.77344,69.42188,63.42188,67.61719,66.53906,60.89063,59.83594,56.64844,50.01563,37.52344,44.67188,47.74219,46.19531,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,74.8125,66.4274,72.42733,74.78502,73.65659,71.84842,67.70809,64.83638,62.65679,60.68612,56.62863,55.26131,55.08275,50.80353,44.59421,45.87313,48.28745,37.68474,65.22216,71.9856,74.07768,74.31036,71.35236,67.45037,65.09637,63.01995,60.03013,56.64304,54.82675,53.3335,50.49495,44.65749,44.19939,43.34069,36.00483,2,59.3675229411765,58.5909188235294
"300",12,32,20,0,0,0,0,0,0.4985,0.50146,68.60156,74.41406,72.89063,72.9375,74.74219,67.14844,62.69531,65.60156,61.875,55.73438,47.17969,45.51563,45.51563,45.28125,41.0625,42.375,37.71094,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,74.67188,67.0562,72.26804,73.13166,74.39288,72.02738,69.83379,66.57857,63.29881,60.02172,54.30183,51.6254,50.60538,47.94615,43.23186,44.68549,44.31679,36.44023,65.56879,72.09921,73.51837,73.46426,70.93431,67.85171,64.82921,62.23386,58.75003,54.9368,53.0835,52.1026,49.44229,44.1734,44.63603,44.23823,37.56172,2,58.3389517647059,58.2014305882353
"301",12,32,22,0,0,0,0,0,0.4632,0.53677,74.41406,81.82031,79.38281,73.03125,69.9375,66.96094,62.46094,63.98438,61.78125,59.46094,50.97656,47.46094,48.39844,43.85156,43.71094,41.29688,26.20313,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.875,73.30056,78.46434,78.17924,76.23884,72.80996,67.10346,62.72021,62.68814,60.90934,60.2011,61.80099,62.02614,53.31101,45.00883,44.24706,43.26402,36.44075,69.78017,76.08071,76.75333,75.66964,72.24304,67.93637,64.27153,62.24928,59.81829,57.55446,56.24192,55.16995,52.14079,46.00389,45.4112,44.39965,37.60911,2,61.1008229411765,59.9607841176471
"302",12,32,23,0,0,0,0,0,0.45883,0.54114,81.79688,82.52344,75.14063,76.94531,69.375,63.72656,60.98438,56.22656,57.96094,60.86719,62.78906,60.60938,57.49219,51.375,45.49219,41.29688,39.67969,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.96875,70.29008,75.83995,76.14982,76.97089,75.20546,70.62188,66.19462,65.5111,64.14024,62.22184,59.61608,57.41311,54.50622,48.61464,43.19541,42.40486,36.1162,69.27618,75.15167,75.71904,75.98499,72.99683,68.91601,66.13887,64.10935,61.02559,57.51651,55.76566,54.66881,51.67012,45.49437,43.70271,42.77114,36.69339,2,61.4713176470588,59.8588964705882
"303",12,32,24,0,0,0,0,0,0.4624,0.53757,78.79688,80.71875,75.11719,72.14063,69.11719,61.10156,64.94531,66.04688,61.5,57.84375,55.82813,53.64844,52.19531,42.96094,47.60156,47.8125,37.14844,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,76.80469,68.12056,74.06197,75.25058,76.13244,72.51039,68.01252,66.00388,62.75601,60.92635,59.94466,57.67912,53.77655,50.87146,45.96439,45.71493,44.92442,38.02294,68.65759,74.621,75.647,75.85456,72.67096,68.4756,65.72883,63.10334,60.48065,57.9339,55.93971,54.13824,51.18923,45.53688,44.58707,43.8864,37.23203,2,60.0395982352941,59.7460582352941
"304",12,32,26,0,0,0,0,0,0.44772,0.55225,75.42188,81.11719,75.77344,69.98438,71.22656,71.78906,67.35938,63.44531,60.35156,60.67969,56.41406,55.38281,56.25,48.98438,44.22656,44.10938,6.96094,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,77.67188,74.99116,78.46577,76.17974,75.46476,72.58181,68.29489,64.09869,61.90569,60.43481,59.09008,58.16176,57.84899,53.66622,46.96278,44.95888,43.30749,37.33434,71.66581,76.94262,76.17562,75.15185,72.52363,68.34574,65.05297,62.59845,60.28546,57.72317,55.58447,54.5152,51.68724,46.03987,45.64346,44.48427,37.53774,2,60.8086976470588,60.1151511764706
"305",12,32,27,0,0,0,0,0,0.48938,0.51059,70.47656,77.34375,75.07031,74.76563,68.90625,70.24219,70.05469,64.14844,58.80469,58.00781,55.75781,49.35938,50.53125,46.45313,41.625,40.64063,37.07813,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.42188,73.38772,79.3512,78.39909,76.99114,72.88938,69.7693,66.37278,65.87041,62.68917,58.87099,55.81471,54.46991,49.99274,45.08944,43.86969,42.84131,36.2118,66.8956,73.59576,74.72027,74.28552,71.34458,68.42571,65.31073,62.83369,59.88458,57.23757,55.22978,53.48152,50.59307,45.38267,44.28627,43.18129,36.51895,2,60.7576929411765,59.0122094117647
"306",12,32,29,0,0,0,0,0,0.48541,0.51456,67.75781,70.125,73.94531,78.23438,73.26563,69.70313,68.39063,63.89063,55.73438,58.78125,54.49219,51.23438,48.53906,43.6875,44.25,44.8125,39.65625,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.32813,65.51457,72.16115,74.71507,74.81386,72.39933,66.80259,63.55071,63.3954,62.18544,57.41558,54.22766,53.51296,52.00583,47.90959,44.04665,42.94058,35.76208,66.2205,72.70117,74.36986,74.66053,71.93238,68.25525,65.19177,63.72613,60.99231,57.54623,55.21081,53.60016,50.88549,45.22656,44.22256,43.21926,36.63215,2,59.0211205882353,59.0937129411765
"307",12,32,30,0,0,0,0,0,0.48462,0.51535,58.92188,66.96094,71.36719,75.77344,74.60156,67.6875,59.36719,63.35156,63.25781,59.88281,61.03125,57.82031,50.41406,49.45313,50.03906,47.03906,27.91406,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.46875,65.22835,72.0095,73.46059,74.71534,72.69615,67.08108,64.81642,62.97617,60.89464,57.89368,55.60056,54.18268,51.74366,44.89166,44.14171,42.26638,36.54473,65.80749,72.13576,74.05491,74.96714,72.1563,67.60708,64.94425,63.93193,61.69425,58.26361,55.6796,54.15901,51.45628,45.5262,44.23714,43.31779,36.797,2,58.8907823529412,59.2197494117647
"308",12,32,31,0,0,0,0,0,0.4874,0.51257,64.33594,73.3125,74.50781,71.0625,69.98438,63.58594,66.51563,70.59375,70.17188,63.60938,56.95313,54.65625,50.32031,47.22656,45.09375,43.52344,44.50781,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.30469,66.83099,72.58242,74.53173,73.37315,70.98023,67.37256,64.89706,62.3139,58.45103,58.73928,55.22356,53.97083,50.79187,46.01229,45.6351,45.19308,37.55084,65.48736,72.19757,73.84676,74.38407,71.32106,67.46674,65.35938,63.8075,60.97263,57.5855,55.25394,54.05446,51.10348,45.17693,44.69192,43.90935,37.52802,2,59.0852894117647,59.0674511764706
"309",12,32,33,0,0,0,0,0,0.47906,0.5209,67.5,70.3125,69.63281,77.10938,75.9375,67.26563,68.85938,68.8125,65.76563,60.16406,57.65625,51.44531,53.83594,50.76563,48.07031,46.75781,48.82031,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.89063,67.09251,72.93416,74.9604,76.14394,71.93886,67.90258,64.45076,62.91833,58.90244,56.49337,53.98185,53.97724,51.37,46.60589,46.74479,45.14629,37.40383,66.91211,73.02687,74.39482,75.10834,72.34099,67.98017,65.90621,64.02396,60.19511,56.59572,54.45405,53.3406,50.91669,45.54948,45.75053,44.96587,37.83077,2,59.3510141176471,59.3701347058824
"310",12,32,34,0,0,0,0,0,0.47629,0.52368,72.02344,75.1875,74.50781,75.09375,72.5625,69.53906,64.21875,65.22656,62.41406,53.13281,48.46875,42.84375,44.01563,47.57813,47.50781,42.72656,42.1875,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,75.9375,66.57429,73.83618,76.70587,74.97652,71.13475,67.34904,64.1767,61.41356,58.82935,54.56416,52.44156,51.83165,48.78124,44.54612,45.34856,43.63782,39.00675,66.5885,73.22429,74.82812,74.91112,71.20921,66.37454,63.27369,61.85063,59.48257,55.61313,53.40356,51.84323,48.96089,44.01471,43.64541,42.9258,36.84114,2,58.5384776470588,58.1759141176471
"311",12,32,35,0,0,0,0,0,0.50247,0.4975,66.67969,76.24219,77.01563,73.54688,65.92969,61.96875,60.67969,61.5,61.75781,57.67969,50.97656,48.58594,46.94531,43.3125,45.98438,45.25781,41.20313,0,0.9999998808,0,0.9999998808,0,0,0,0,0,0,0.99997,74.36719,64.99611,71.44095,73.77413,73.87185,68.86079,65.42308,63.36941,60.70078,59.02045,53.08502,52.07984,52.78466,48.46789,43.45055,47.44504,48.57785,42.92151,64.69528,71.68248,73.71845,73.64719,70.09858,66.03346,63.6438,61.72763,58.98729,55.39161,53.11117,51.80075,48.94241,43.90507,43.91054,43.21023,36.96138,2,58.2511711764706,57.7333717647059
